Age,DailyRate,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
40,902,26,2,0.1274787535410765,3,0,92,2,2,0.16071428571428573,4,4422,21203,3,1,13,3,4,1,16,3,1,1,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
24,1127,18,1,0.1515837104072398,2,1,52,3,1,0.24338624338624337,3,2774,13257,0,0,12,3,3,1,6,2,3,5,3,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
28,304,9,4,0.1515837104072398,2,1,92,3,2,0.17408906882591094,4,5253,20750,1,0,16,3,4,0,7,1,3,7,5,0,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
20,1097,11,3,0.1274787535410765,4,0,98,2,1,0.16071428571428573,1,2600,18275,1,1,15,3,1,0,1,2,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
58,147,23,4,0.1274787535410765,4,0,94,3,3,0.06315789473684211,4,10312,3465,1,0,12,3,4,1,40,3,2,40,10,15,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
36,427,8,3,0.1515837104072398,1,0,63,4,3,0.030303030303030304,1,11713,20335,9,0,14,3,1,1,10,2,3,8,7,0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45,194,9,3,0.1515837104072398,2,1,60,3,2,0.24338624338624337,2,2348,10901,8,0,18,3,3,1,20,2,1,17,9,0,15,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
25,1219,4,1,0.23958333333333334,4,1,32,3,1,0.24338624338624337,4,3691,4605,1,1,15,3,2,1,7,3,4,7,7,5,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,979,1,4,0.1274787535410765,3,1,90,1,2,0.08928571428571429,3,4345,4381,0,0,12,3,4,1,6,2,3,5,4,1,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
25,675,5,2,0.1515837104072398,2,1,85,4,2,0.06315789473684211,1,4000,18384,1,0,12,3,4,2,6,2,3,6,3,1,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,622,2,4,0.1515837104072398,3,0,81,3,2,0.06315789473684211,4,4089,5718,1,0,13,3,2,2,10,4,3,10,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
48,708,7,2,0.1274787535410765,4,0,95,3,1,0.4032258064516129,3,2655,11740,2,1,11,3,3,2,19,3,3,9,7,7,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
31,249,6,4,0.1515837104072398,2,1,76,1,2,0.17408906882591094,3,6172,20739,4,1,18,3,2,0,12,3,2,7,7,7,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
43,343,9,3,0.1515837104072398,1,1,52,3,1,0.16071428571428573,3,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,694,1,3,0.1515837104072398,4,0,87,2,4,0.030303030303030304,4,16124,3423,3,0,14,3,2,2,9,2,2,7,7,1,7,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
45,176,4,3,0.1515837104072398,3,0,56,1,3,0.19047619047619047,3,9756,6595,4,0,21,4,3,2,9,2,4,5,0,0,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
30,1012,5,4,0.1515837104072398,2,1,75,2,1,0.16071428571428573,4,3761,2373,9,0,12,3,2,1,10,3,2,5,4,0,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
50,797,4,1,0.1515837104072398,1,1,96,3,5,0.030303030303030304,2,19144,15815,3,0,14,3,1,2,28,4,2,10,4,1,6,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
40,1184,2,4,0.1274787535410765,2,1,62,3,2,0.17408906882591094,2,4327,25440,5,0,12,3,4,3,5,2,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40,896,2,3,0.1274787535410765,3,1,68,3,1,0.16071428571428573,3,2345,8045,2,0,14,3,3,1,8,3,4,3,1,1,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33,501,15,2,0.1274787535410765,2,0,95,3,2,0.06315789473684211,4,4878,21653,0,1,13,3,1,1,10,6,3,9,7,8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
36,1456,13,5,0.23387096774193547,2,1,96,2,2,0.17408906882591094,1,6134,8658,5,1,13,3,2,3,16,3,3,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
26,575,1,2,0.1515837104072398,1,0,71,1,1,0.24338624338624337,4,4364,5288,3,0,14,3,1,1,5,2,3,2,2,2,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,574,11,3,0.1515837104072398,1,1,30,3,3,0.06315789473684211,3,7510,16873,1,0,17,3,2,1,10,1,3,10,9,0,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,691,7,3,0.23387096774193547,4,1,73,3,2,0.17408906882591094,4,7547,7143,4,0,12,3,4,3,13,3,3,7,7,1,7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
24,673,11,2,0.13846153846153847,1,0,96,4,2,0.08928571428571429,3,4011,8232,0,0,18,3,4,1,5,5,2,4,2,1,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
27,1450,3,3,0.1274787535410765,3,1,79,2,1,0.16071428571428573,3,2566,25326,1,1,15,3,4,1,1,2,2,1,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
33,1198,1,4,0.13846153846153847,3,1,100,2,1,0.16071428571428573,1,2799,3339,3,1,11,3,2,0,6,1,3,3,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,793,20,3,0.1515837104072398,3,1,67,4,1,0.4032258064516129,4,2791,21981,0,0,12,3,1,1,3,4,3,2,2,2,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
53,1282,5,3,0.13846153846153847,3,0,58,3,5,0.03076923076923077,3,19094,10735,4,0,11,3,4,1,26,3,2,14,13,4,8,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
40,1416,2,2,0.1274787535410765,1,1,49,3,5,0.030303030303030304,3,19436,5949,0,0,19,3,4,1,22,5,3,21,7,3,9,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
58,1216,15,4,0.1515837104072398,1,1,87,3,4,0.030303030303030304,3,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45,193,6,4,0.13846153846153847,4,1,52,3,3,0.030303030303030304,1,13245,15067,4,1,14,3,2,0,17,3,4,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,1222,11,4,0.1515837104072398,4,1,48,3,1,0.16071428571428573,4,2356,14871,3,1,19,3,2,1,8,2,3,6,4,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
55,478,2,3,0.1274787535410765,3,1,60,2,5,0.030303030303030304,1,19038,19805,8,0,12,3,2,3,34,2,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
30,945,9,3,0.1274787535410765,2,1,89,3,1,0.4032258064516129,4,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
33,813,14,3,0.1274787535410765,3,1,58,3,1,0.24338624338624337,4,2436,22149,5,1,13,3,3,1,8,2,1,5,4,0,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
34,511,3,2,0.1515837104072398,4,0,32,1,2,0.17408906882591094,4,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
30,464,4,3,0.23958333333333334,3,1,40,3,1,0.16071428571428573,4,2285,3427,9,1,23,4,3,0,3,4,3,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
29,896,18,1,0.1274787535410765,3,1,86,2,1,0.16071428571428573,4,2389,14961,1,1,13,3,3,0,4,3,2,4,3,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
47,666,29,4,0.1515837104072398,1,1,88,3,3,0.03076923076923077,2,11849,10268,1,1,12,3,4,1,10,2,2,10,7,9,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35,1182,11,2,0.23387096774193547,4,1,54,3,2,0.17408906882591094,4,4968,18500,1,0,11,3,4,1,5,3,3,5,2,0,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
44,920,24,3,0.1515837104072398,4,1,43,3,1,0.24338624338624337,3,3161,19920,3,1,22,4,4,1,19,0,1,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,653,29,5,0.1515837104072398,4,0,50,3,2,0.24338624338624337,4,2406,5456,1,0,11,3,4,0,10,2,3,10,3,9,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
55,692,14,4,0.1274787535410765,3,1,61,4,5,0.030303030303030304,2,18722,13339,8,0,11,3,4,0,36,3,3,24,15,2,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
34,135,19,3,0.1274787535410765,3,0,46,3,2,0.24338624338624337,2,4444,22534,4,0,13,3,3,2,15,2,4,11,8,5,10,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
36,530,2,4,0.1515837104072398,3,0,51,3,2,0.4032258064516129,4,4502,7439,3,0,15,3,3,0,17,2,2,13,7,6,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
53,1223,7,2,0.1274787535410765,4,0,50,3,5,0.03076923076923077,3,18606,18640,3,0,18,3,2,1,26,6,3,7,7,4,7,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
29,992,1,3,0.23958333333333334,3,1,85,3,1,0.16071428571428573,3,2058,19757,0,0,14,3,4,0,7,1,2,6,2,1,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
42,532,29,2,0.1515837104072398,1,0,92,3,2,0.16071428571428573,3,4556,12932,2,0,11,3,2,1,19,3,3,5,4,0,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32,1259,2,4,0.1515837104072398,4,1,95,3,1,0.24338624338624337,2,1393,24852,1,0,12,3,1,0,1,2,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
29,341,1,3,0.1274787535410765,2,0,48,2,1,0.4032258064516129,3,2800,23522,6,1,19,3,3,3,5,3,3,3,2,0,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
34,1381,4,4,0.23387096774193547,3,0,72,3,2,0.17408906882591094,3,6538,12740,9,0,15,3,1,1,6,3,3,3,2,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45,1234,11,2,0.1515837104072398,4,0,90,3,4,0.03076923076923077,4,17650,5404,3,0,13,3,2,1,26,4,4,9,3,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
29,995,2,1,0.1515837104072398,1,1,87,3,2,0.06315789473684211,4,8853,24483,1,0,19,3,4,1,6,0,4,6,4,1,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
35,1361,17,4,0.1515837104072398,3,1,94,3,2,0.17408906882591094,1,8966,21026,3,1,15,3,4,3,15,2,3,7,7,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
22,1256,3,4,0.1515837104072398,3,1,48,2,1,0.16071428571428573,4,2853,4223,0,1,11,3,2,1,1,5,3,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
32,515,1,3,0.1515837104072398,4,1,62,2,1,0.24338624338624337,3,3730,9571,0,1,14,3,4,0,4,2,1,3,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
42,933,19,3,0.1274787535410765,3,1,57,4,1,0.16071428571428573,3,2759,20366,6,1,12,3,4,0,7,2,3,2,2,2,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
31,1365,13,4,0.1274787535410765,2,1,46,3,2,0.17408906882591094,1,4233,11512,2,0,17,3,3,0,9,2,1,3,1,1,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
45,561,2,3,0.13846153846153847,4,1,61,3,2,0.17408906882591094,2,4805,16177,0,0,19,3,2,1,9,3,4,8,7,3,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
47,249,2,2,0.23387096774193547,3,0,35,3,2,0.17408906882591094,4,4537,17783,0,1,22,4,1,1,8,2,3,7,6,7,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
28,1300,17,2,0.1274787535410765,3,1,79,3,2,0.24338624338624337,1,4558,13535,1,0,12,3,4,1,10,2,3,10,0,1,8,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
38,1206,9,2,0.1515837104072398,2,1,71,3,1,0.16071428571428573,4,4771,14293,2,0,19,3,4,2,10,0,4,5,2,0,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
45,252,2,3,0.1515837104072398,2,0,95,2,1,0.16071428571428573,3,2274,6153,1,0,14,3,4,0,1,3,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
45,1297,1,4,0.1274787535410765,2,1,44,3,2,0.06315789473684211,3,5399,14511,4,0,12,3,3,0,12,3,3,4,2,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26,775,29,2,0.1274787535410765,1,1,45,3,2,0.17408906882591094,3,4306,4267,5,0,12,3,1,2,8,5,3,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
29,1370,3,1,0.1274787535410765,2,1,87,3,1,0.24338624338624337,1,4723,16213,1,1,18,3,4,0,10,3,3,10,9,1,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
29,410,2,1,0.1515837104072398,4,0,97,3,1,0.24338624338624337,2,3180,4668,0,0,13,3,3,3,4,3,3,3,2,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40,692,11,3,0.23958333333333334,4,0,73,3,2,0.24338624338624337,3,6323,26849,1,0,11,3,1,1,10,2,4,10,9,9,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
34,296,6,2,0.23387096774193547,4,0,33,1,1,0.4032258064516129,3,2351,12253,0,0,16,3,4,1,3,3,2,2,2,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
51,833,1,3,0.1515837104072398,3,1,96,3,1,0.16071428571428573,4,2723,23231,1,0,11,3,2,0,1,0,2,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
40,1194,2,4,0.1274787535410765,3,0,98,3,1,0.16071428571428573,3,2001,12549,2,0,14,3,2,3,20,2,3,5,3,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
30,979,15,2,0.23387096774193547,3,1,94,2,3,0.17408906882591094,1,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
55,267,13,4,0.23387096774193547,1,1,85,4,4,0.17408906882591094,3,13695,9277,6,1,17,3,3,0,24,2,2,19,7,3,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
45,805,4,2,0.1515837104072398,3,1,57,3,2,0.24338624338624337,2,4447,23163,1,0,12,3,2,0,9,5,2,9,7,0,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33,147,2,3,0.22727272722287328,2,1,99,3,1,0.19047619047619047,3,3600,8429,1,0,13,3,4,1,5,2,3,5,4,1,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
27,269,5,1,0.23958333333333334,3,1,42,2,3,0.030303030303030304,4,12808,8842,1,1,16,3,2,1,9,3,3,9,8,0,8,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35,384,8,4,0.1515837104072398,1,0,72,3,1,0.4032258064516129,4,2572,20317,1,0,16,3,2,1,3,1,2,3,2,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
54,1217,2,4,0.23958333333333334,1,0,60,3,3,0.030303030303030304,3,13549,24001,9,0,12,3,1,1,16,5,1,4,3,0,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
34,1351,1,4,0.1515837104072398,2,1,45,3,2,0.16071428571428573,4,5484,13008,9,0,17,3,2,1,9,3,2,2,2,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
42,555,26,3,0.23387096774193547,3,0,77,3,4,0.17408906882591094,2,13525,14864,5,0,14,3,4,1,23,2,4,20,4,4,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
44,170,1,4,0.1515837104072398,2,1,78,4,2,0.06315789473684211,1,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
29,1396,10,3,0.1515837104072398,3,1,99,3,1,0.4032258064516129,3,2642,2755,1,0,11,3,3,0,1,6,3,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
49,636,10,4,0.1515837104072398,3,0,35,3,5,0.030303030303030304,1,18665,25594,9,1,11,3,4,0,22,4,3,3,2,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40,302,6,3,0.1515837104072398,2,0,75,3,4,0.08928571428571429,3,13237,20364,7,0,15,3,3,0,22,3,3,20,6,5,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
41,334,2,4,0.1515837104072398,4,1,88,3,4,0.03076923076923077,2,16015,15896,1,0,19,3,2,0,22,2,3,22,10,0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
25,309,2,3,0.22727272722287328,3,0,82,3,1,0.19047619047619047,2,2187,19655,4,0,14,3,3,0,6,3,3,2,0,1,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
36,676,1,3,0.13846153846153847,3,0,35,3,2,0.08928571428571429,2,5228,23361,0,0,15,3,1,1,10,2,3,9,7,0,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
41,642,1,3,0.1515837104072398,4,1,76,3,1,0.16071428571428573,4,2782,21412,3,0,22,4,1,1,12,3,3,5,3,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
23,885,4,3,0.1274787535410765,1,1,58,4,1,0.16071428571428573,1,2819,8544,2,0,16,3,1,1,5,3,4,3,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
27,1469,1,2,0.1274787535410765,4,1,82,3,1,0.24338624338624337,2,3816,17881,1,0,11,3,2,1,5,2,3,5,2,0,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30,879,9,2,0.1274787535410765,3,0,72,3,2,0.08928571428571429,3,4695,12858,7,1,18,3,3,0,10,3,3,8,4,1,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35,763,15,2,0.1274787535410765,1,1,59,1,2,0.17408906882591094,4,5440,22098,6,1,14,3,4,2,7,2,2,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
32,1018,3,2,0.1515837104072398,3,0,39,3,3,0.030303030303030304,4,11159,19373,3,0,15,3,4,0,10,6,3,7,7,7,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
27,1240,2,4,0.1515837104072398,4,0,33,3,1,0.24338624338624337,1,2341,19715,1,0,13,3,4,1,1,6,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
36,329,2,3,0.1515837104072398,4,0,96,3,1,0.16071428571428573,3,2543,11868,4,0,13,3,2,1,6,3,3,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
28,783,1,2,0.1515837104072398,3,1,42,2,2,0.17408906882591094,4,6834,19255,1,1,12,3,3,1,7,2,3,7,7,0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
38,1321,1,4,0.1515837104072398,4,1,86,3,2,0.17408906882591094,2,4440,7636,0,0,15,3,1,2,16,3,3,15,13,5,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
27,1242,20,3,0.1515837104072398,4,0,90,3,2,0.17408906882591094,3,9981,12916,1,0,14,3,4,0,7,2,3,7,7,0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,203,2,3,0.1515837104072398,1,1,84,3,4,0.06315789473684211,4,12169,13547,7,0,11,3,4,3,21,4,3,18,7,11,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,201,10,3,0.1274787535410765,2,0,99,1,3,0.030303030303030304,3,13206,3376,3,0,12,3,1,1,20,3,3,18,16,1,11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
35,672,25,3,0.23958333333333334,4,1,78,2,3,0.08928571428571429,2,10903,9129,3,0,16,3,1,0,16,2,3,13,10,4,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
36,1467,11,2,0.23958333333333334,2,0,92,3,3,0.17408906882591094,4,9738,22952,0,0,14,3,3,1,10,6,3,9,7,2,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
52,956,6,2,0.23958333333333334,4,1,78,3,2,0.16071428571428573,1,5577,22087,3,1,12,3,2,2,18,3,3,10,9,6,9,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
38,770,10,4,0.23387096774193547,3,1,73,2,3,0.17408906882591094,3,8740,5569,0,1,14,3,2,2,9,2,3,8,7,2,7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
44,1112,1,4,0.1515837104072398,1,0,50,2,2,0.19047619047619047,3,5985,26894,4,0,11,3,2,0,10,1,4,2,2,0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
28,1009,1,3,0.1274787535410765,1,1,45,2,1,0.24338624338624337,2,2596,7160,1,0,15,3,1,2,1,2,3,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
35,1402,28,4,0.1515837104072398,2,0,98,2,1,0.4032258064516129,3,2430,26204,0,0,23,4,1,2,6,5,3,5,3,4,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30,413,7,1,0.23387096774193547,4,1,57,3,1,0.4032258064516129,2,2983,18398,0,0,14,3,1,0,4,3,3,3,2,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
30,946,2,3,0.1274787535410765,3,0,52,2,2,0.08928571428571429,4,6877,20234,5,1,24,4,2,0,12,4,2,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
41,645,1,3,0.23387096774193547,2,1,49,4,3,0.17408906882591094,1,8392,19566,1,0,16,3,3,1,10,2,3,10,7,0,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
46,488,2,3,0.23958333333333334,3,0,75,1,4,0.03076923076923077,2,16872,14977,3,1,12,3,2,1,28,2,2,7,7,7,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
50,1234,20,5,0.1274787535410765,2,1,41,3,4,0.06315789473684211,3,11245,20689,2,1,15,3,3,1,32,3,3,30,8,12,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38,1394,8,3,0.1274787535410765,4,0,58,2,2,0.16071428571428573,2,2133,18115,1,1,16,3,3,1,20,3,3,20,11,0,7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,1179,2,3,0.1274787535410765,4,1,73,3,2,0.17408906882591094,4,7847,6069,1,1,17,3,1,1,10,3,3,10,9,8,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
59,1225,1,1,0.1515837104072398,1,0,57,2,2,0.17408906882591094,3,5473,24668,7,0,11,3,4,0,20,2,2,4,3,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
36,1120,11,4,0.23387096774193547,2,0,100,2,2,0.17408906882591094,4,6652,14369,4,0,13,3,1,1,8,2,2,6,3,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35,1214,1,3,0.1274787535410765,2,1,30,2,1,0.16071428571428573,3,2859,26278,1,0,18,3,1,0,6,3,3,6,4,0,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35,1224,7,4,0.1515837104072398,3,0,55,3,2,0.17408906882591094,4,5204,13586,1,1,11,3,4,0,10,2,3,10,8,0,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
34,829,15,3,0.1274787535410765,2,1,71,3,4,0.030303030303030304,1,17007,11929,7,0,14,3,4,2,16,3,2,14,8,6,9,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
33,654,5,3,0.1515837104072398,4,1,34,2,3,0.06315789473684211,4,7119,21214,4,0,15,3,3,1,9,2,3,3,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
34,181,2,4,0.1274787535410765,4,1,97,4,1,0.16071428571428573,4,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
32,862,2,1,0.1515837104072398,3,0,76,3,1,0.4032258064516129,1,2827,14947,1,0,12,3,3,3,1,3,3,1,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
31,471,4,3,0.1274787535410765,1,0,62,4,1,0.24338624338624337,3,3978,16031,8,0,12,3,2,1,4,0,2,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46,406,3,1,0.23387096774193547,1,1,52,3,4,0.03076923076923077,3,17465,15596,3,0,12,3,4,1,23,3,3,12,9,4,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
45,252,1,3,0.13846153846153847,3,1,70,4,5,0.03076923076923077,4,19202,15970,0,0,11,3,3,1,25,2,3,24,0,1,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
35,464,4,2,0.13846153846153847,3,1,75,3,1,0.24338624338624337,4,1951,10910,1,0,12,3,3,1,1,3,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
